order_id,product_id,product_name,category,quantity,price,order_date,store_location
95b36b02-217c-4ab5-bdc7-b05c4ed471c7,P1014,Toothpaste,Oral Care,9,25.9,2025-02-17,Chicago
79146f97-3909-4ec9-b8c9-bd31af783c3b,P1018,Razor Blades,Grooming,8,27.16,2025-02-06,New York
19be9c73-2ed3-42c0-ad85-a3c0c6d1c1a8,P1006,Sanitary Pads,Feminine Care,4,6.65,2024-09-21,Los Angeles
e7609b96-7426-477b-8f74-8636cec2a323,P1019,Shaving Foam,Grooming,8,12.08,2024-12-30,Los Angeles
5abfa226-2849-496c-9f13-eb44538d4939,P1001,Fabric Softener,Fabric Care,2,15.26,2024-11-05,Chicago
02430ee9-df6e-4bd0-9d7e-b70f9e8fe0bf,P1007,Tampons,Feminine Care,3,26.0,2024-10-15,Chicago
5d0e93f0-7287-45a7-be4b-0d5eba8c2b54,P1017,Cough Syrup,Personal Health Care,2,19.28,2025-03-23,New York
bfb30788-8c69-4118-aa68-648b56ea2fc4,P1003,Floor Cleaner,Home Care,5,9.04,2025-02-14,Chicago
3d18bcd8-f97b-4639-b8ef-50e1a629af5b,P1016,Pain Relief Tablets,Personal Health Care,3,8.91,2024-11-10,New York
fc587125-74f2-4917-bef8-9987e40fdf13,P1014,Toothpaste,Oral Care,6,24.31,2025-03-20,New York
144765d0-bca0-43cf-a576-4f0eb72b43ef,P1017,Cough Syrup,Personal Health Care,3,15.59,2025-01-27,New York
015c9d4a-5190-42c7-993b-d4f523b4895e,P1001,Fabric Softener,Fabric Care,10,13.7,2025-01-03,Chicago
0aa0b0f4-5744-4a36-8da4-62089d9ef16c,P1015,Mouthwash,Oral Care,1,8.83,2025-02-07,Chicago
7376fb10-f51a-4c33-a75c-e51e9d7c9875,P1013,Face Wash,Skin & Personal Care,4,21.92,2024-11-20,Los Angeles
96fd4913-09b5-44ea-a4e4-795f6b3015e6,P1015,Mouthwash,Oral Care,4,29.6,2025-02-01,Los Angeles
fdaca76a-54d3-497e-bb6d-33c798a30e96,P1015,Mouthwash,Oral Care,8,29.93,2024-09-23,New York
6134f6d4-ef81-4c9c-9878-d1cc20484c26,P1008,Facial Tissues,Family Care,7,2.69,2025-04-29,Chicago
2c06cdd9-44bf-4e83-ae6f-88ea51872c43,P1005,Baby Lotion,Baby Care,7,29.6,2025-03-01,Chicago
1f15643f-500e-4f94-b4aa-7d9b597c1c45,P1005,Baby Lotion,Baby Care,7,12.16,2024-07-20,New York
d89e0660-c83a-4deb-8741-f32882911f0f,P1012,Body Lotion,Skin & Personal Care,2,3.96,2024-09-30,Los Angeles
f7fcd61a-eda4-4b1c-91dc-6570de0d6e3a,P1008,Facial Tissues,Family Care,5,5.09,2024-09-14,Chicago
f066471f-61a1-4c1b-b12d-7bf93a2bf1dc,P1008,Facial Tissues,Family Care,8,13.48,2025-02-28,New York
c766a334-faed-4d54-b37a-4ecbcd37869f,P1013,Face Wash,Skin & Personal Care,5,29.13,2025-06-14,New York
2a706527-001f-4007-81c6-9c0971425d0e,P1008,Facial Tissues,Family Care,10,24.98,2024-09-27,Los Angeles
e8775683-a06a-49fd-87da-5ce464d88af4,P1015,Mouthwash,Oral Care,7,14.88,2024-11-24,New York
075325fb-0f74-4a53-a112-5668abbf6f19,P1011,Hair Conditioner,Hair Care,8,22.3,2024-10-22,New York
5128f1c0-8523-4b99-b54e-026c88b4ddb8,P1007,Tampons,Feminine Care,2,4.43,2024-08-03,New York
13e760af-1367-4426-8878-c5633f6d8443,P1004,Diapers,Baby Care,1,5.35,2024-08-04,Los Angeles
a9c77fdb-9c06-47bd-bf24-365d057afb0b,P1000,Liquid Detergent,Fabric Care,3,13.87,2024-07-14,Los Angeles
a7091792-2ad4-4a58-8c0a-29d3896890b2,P1017,Cough Syrup,Personal Health Care,9,16.94,2025-03-16,New York
967bd040-067b-4db8-aeeb-93f4e690c3f8,P1016,Pain Relief Tablets,Personal Health Care,1,23.87,2025-03-24,Chicago
07168407-1dbd-45ba-84fb-392f04597904,P1013,Face Wash,Skin & Personal Care,6,22.56,2025-02-19,Chicago
16eed8ff-938e-4417-8ea1-185d7f806542,P1018,Razor Blades,Grooming,2,26.59,2024-11-09,Los Angeles
cbe57db7-1686-46e7-9d8a-2d816bb97537,P1001,Fabric Softener,Fabric Care,3,11.63,2024-07-18,Los Angeles
3aedd0e0-9006-49b4-954d-ab2158b3cc8f,P1019,Shaving Foam,Grooming,5,28.59,2024-09-08,Chicago
b7750bda-e1a7-4500-a86d-c9ccc57e2daa,P1000,Liquid Detergent,Fabric Care,7,15.69,2025-02-10,Chicago
de224844-be58-4d56-9334-dca9b91d56b1,P1005,Baby Lotion,Baby Care,1,4.35,2024-07-01,New York
b213e0ba-656f-43ef-bd63-2290ff6f9248,P1019,Shaving Foam,Grooming,8,20.53,2025-05-19,New York
ae73c031-f164-43a4-9533-1d22de61cd96,P1007,Tampons,Feminine Care,5,15.34,2025-01-29,Los Angeles
cd476360-aaa4-482d-95a9-f54923697c3c,P1000,Liquid Detergent,Fabric Care,6,3.79,2025-03-04,New York
bc4cf465-03b2-45fb-8633-2ae9ebe01dcb,P1009,Paper Towels,Family Care,4,26.79,2024-08-14,Chicago
22b6d561-49bd-4096-bc17-04a77714057e,P1000,Liquid Detergent,Fabric Care,2,9.65,2024-08-08,Chicago
04fb6d9a-d3b1-464e-b50b-709d248a8dd7,P1008,Facial Tissues,Family Care,4,22.8,2025-04-16,Los Angeles
3ddb0e7c-2587-4d24-a56b-c4f067758fcb,P1018,Razor Blades,Grooming,2,6.76,2025-02-14,New York
25724f76-647d-4ead-b477-69831563b71d,P1012,Body Lotion,Skin & Personal Care,3,8.18,2025-06-19,Chicago
e31f32a7-2d12-4df4-9cb0-c0c6fa205b90,P1005,Baby Lotion,Baby Care,2,27.52,2024-12-09,New York
8b38a3ae-e453-4a60-adea-f34e867b1d36,P1001,Fabric Softener,Fabric Care,5,23.4,2025-01-02,Chicago
2b01c79e-efa9-41e8-b84c-1f36eac68eb1,P1016,Pain Relief Tablets,Personal Health Care,10,2.28,2024-11-19,Chicago
09da59c4-5924-47df-b9b7-02ec0694955c,P1004,Diapers,Baby Care,8,22.18,2025-06-02,Los Angeles
57895609-c7ed-4ea6-a947-200c17577430,P1012,Body Lotion,Skin & Personal Care,5,20.61,2024-10-10,Los Angeles
e7c32d94-970b-420f-be9c-c05ecce98984,P1012,Body Lotion,Skin & Personal Care,2,14.52,2024-12-17,New York
5ad40dfb-6c4d-4776-9b5b-a317a6b02931,P1003,Floor Cleaner,Home Care,6,19.1,2024-08-29,Chicago
eb850be9-9fec-4315-a6e5-8126cb527b81,P1009,Paper Towels,Family Care,4,23.38,2025-02-17,Los Angeles
5e46648a-6532-47f9-b970-b11e9e8e28cc,P1005,Baby Lotion,Baby Care,6,28.13,2024-11-26,Chicago
757b201a-a2e5-4fb1-b2ac-44e39d0df79c,P1011,Hair Conditioner,Hair Care,10,28.77,2025-04-09,Los Angeles
9fe950da-8108-475a-8be0-4e100bf22e3a,P1011,Hair Conditioner,Hair Care,9,16.52,2024-09-17,Los Angeles
ff4713b6-3ac8-4e99-93ec-cf558de4d599,P1015,Mouthwash,Oral Care,5,8.32,2024-11-22,Chicago
